"es el primer libro que leo de noah me lo regalo mi pareja y me ha encantado su historia y la manera de narrarla sin duda ha sido el primero de muchos estoy deseando tener el malo mr lyon etc"," 5 "
"me encantó"," 5 "
"lo recomiendo mucho su lectura es amena y divertida"," 5 "
"aunque no tenía muchas espectativas cuando lo empecé el tema era muy original lejos de los típicos clichés sin embargo me ha faltado algo de profundización en cuanto a la psicología de los protagonistas y también de las escenas eróticas también hubiera estado bien un epílogo más desarrollado"," 4 "
"como todos los libros de las unicornio lo recomiendo es entretenido divertido lectura rápida y que engancha y me ha parecido muy original que la historia se desarolle en un circo no se le puede pedir más"," 5 "
"lo compre para mi hija y ahora soy yo la que también se los leecolección buenísima"," 5 "
"el personaje bueno más bien los personajes tienen un desarrollo muy bien elaborado por el escritor para el disfrute de los lectores totalmente recomendable"," 4 "
"es demasiado denso en algunas partes del libro lo suple con cierto dinamismo y el guión que tiene"," 4 "
"el libro seis de esta saga sigue siendo igual de interesante que los anteriores en él averiguaremos si nuestros protagonistas pueden conseguir especialidades cuáles y cómocuando esta la historia en transcurso podremos sorprendernos de cosas que no esperamos y sobretodo al final del libro como siempre te deja con ganas de seguir leyendo más del mismo para poder saber cómo continúa la historia no os defraudará en absoluto ánimo coger la mantita y el café y a seguir leyendo"," 5 "
"una maravillosa aventura con los personajes del anterior libro de la serie vemos un lasgol que crece en edad sabiduría y poder junto con camu deseando leer el siguiente"," 5 "
"el libro está muy bien aunque los anteriores me han gustado un pelín más aún así gran libro entretenido y emocionante"," 4 "
"sexto libro pero no último de la saga después de casi tres mil páginas la serie continúa en la imaginación de urvi la historia está ya muy avanzada poco queda de aquel principio en el que un muchacho de quince años iniciaba un camino tan lleno de aventuras y de fieles amistades el libro seis concluye una etapa muy importante y partir de ahora los frentes serán revolucionarios para el continente tremiala fantasía de pedro lo ha vuelto a hacer evadirme de la realidad que nos rodea es una maravilla que sólo los libros fantásticos logran completamente"," 4 "
"para todas las edades entretenido y fácil de leer"," 5 "
"le compré los dos primeros libros para su cumpleaños en febrero y a día de hoy 31 de mayo ya va por el séptimolo tienen enganchadísimo tiene 11 años si prefiere estar leyendo a jugar con una consola está claro que el autor lo ha hecho muy bien"," 5 "
"tan bueno como los anteriores pruebas súper difíciles para conseguir la especialidad magia intentos de asesinatos traiciones y una gran amistad me encanta camu"," 5 "
"descubrí la saga por casualidad y ahora estoy enganchado fantasía estrategia misterio una buena saga sin duda el úncio pero de momento que se le puede poner es que la saga se centra demasiado en un sólo reino quizás con lo que se habla en la propia novela hay otras zonas importantes para que entren en la historia"," 4 "
"otro libro maravilloso lo he disfrutado de principio a fin para mi en ningún momento decae la historia que gran autor y que gran historia hasta ahora todos los libros desde el primero hasta este maravillosos felicidades por tan grandes libros"," 5 "
"tiene razon ese comentario que dice que no encaja bien con la saga de el enigma de los ilenios pero me da igual los libros son muy buenos5000% recomendabletengo diez años y son una gran fanimpacien por ver al pillin de camu"," 5 "
"la mejor saga de fantasía que he leído en mucho tiempo cada vez que sale un libro nuevo de pedro urvi trato de alargar el final lo máximo posible no obstante es imposible dejar de leer es adictivo recomendadísimo para cualquier amante de la fantasía de cualquier edad muchas gracias por hacer nuestros días algo más mágicos"," 5 "
"espectacular"," 5 "
"me enganché a la saga y he ido leyendo todos los libros los últimos me han costado un poco más pero totalmente recomendable"," 5 "
"me encantan  no puedo parar de leer los personajes ya son como de mi familia"," 5 "
"el libro ofrece un rato lleno de aventuras y sorpresas no defrauda"," 4 "
"mi hijo esta encantado"," 5 "
"entretenido mi hija de 11 años ha leído todos"," 4 "
"historia facil de leer y entretenida ya desde el primer libro inculca valores personales a tener en cuenta compañerismo esfuerzo sentimientos esperando el septimo "," 5 "
"es un libro muy versátil para todas las edades a mi hijo le ha encantado el libro es uno de sus libros favoritos100 x 100 recomendable"," 5 "
"este libro es el mas emocionante de momento tine traicion aventuras accion etcno paran de haber sorpresas ni un momentome lo volvere a leer"," 5 "
"el escritor se supera con cada libro la trama está super interesante esperando a enero para leer el próximo"," 5 "
"un libro excesivamente entretenido y una historia muy bien narrada un misterio muy ingeresante espero con impaciencia el siguiente que estoy seguro que estará tan bien como este"," 5 "
"de lo mejor en literatura fantástica que hay ahora mismo en un género con poca presencia española está saga está a la altura de los mejores"," 5 "
"me ha encantado estos libros son adictivos hacía tiempo que no disfrutaba tanto con una saga totalmente recomendable para todo el mundo gracias pedro urvi"," 5 "
"es una serie increíble y ojalá fuera eterna como se me van a hacer estos meses hasta el próximo enhorabuena y muchas gracias"," 5 "
"igual que los 5 anteriores una pasada y super entretenido de leer y disfrutar esperando con ansias el siguiente "," 5 "
"me ha encantado está saga es maravillosa si te gusta el primero te lees toda la saga del tironrecomendadisimo"," 5 "
"tengo 10 años y me ha gustado mucho cuando piensas que ya se acaba empieza algo interesante"," 5 "
"fantástico"," 5 "
"me ha gustado mucho el final no me lo esperaba para nada"," 5 "
"la verdad es que estoy devorando los libros de el sendero del guardabosques simplemente me tienen enganchado felicidades por el libro pedro la historia de lasgol es genial"," 5 "
"me ha encantado toda la saga hasta el momento"," 5 "
"con una gran continuación de la saga que abre un nuevo mundo de posibilidades una vez que los protagonistas terminan su formación"," 5 "
"estoy comprando la colección para regalar y estan encantados cin los libros seguiremos comprando"," 5 "
"te sientes dentro de toda la serie tengo diez años y soy una chica de todos modos me ha encantado felicidades pedro urvi"," 5 "
"una buena continuación a la saga y a la preparación de los personajes en su formación muy imaginativa e intereante recomendado"," 5 "
"estos libros me los recomendo un amigo y me engancheme enganche tanto que me leo uno por semana espero que sigan siendo asi los siguientes"," 5 "
"empecé el primero de esta saga con muchas dudas y me gustó decidí leer el segundo que me pareció lento por momentos pero interesante de igual formame he leído el resto de la saga sin descanso y cada vez me cuesta más imaginar que llegue a su final si bien no son mis obras favoritas van dirigidas a un público al que le saco unos 6 años así que es comprensiblelos personajes con sus más y sus menos me están llegando al alma y sólo esta sexta entrega me ha hecho llorar dos o tres veces pues hay ciertas relaciones entre estos que me parecen preciosastoralmente recomendable además de no ser demasiado largos lo que ayuda si no tienes demasiado tiempo librepor supuesto a la espera del siguiente y deseando que sean muchos más"," 5 "
"muy bueno el libro potencia la progresión de la saga la aventura y la profundización en las relaciones un 10 en conexión con los animales éste tiene mucho jugo el anterior me gustó pero era más de transición o eso recuerdo ja ja éste tiene mucho más desarrollo y da muy buen impulso a la historia"," 5 "
"se termina una etapa y todos sentimos pena cada uno se dirige a un lugar distinto pero las panteras siempre serán las panteras  no puedo esperar hasta 2021 pedro jejeje"," 5 "
"excelente libro de está gran serie de libros con una trama que no deja de sorprender de fácil lectura que enseguida engancha al lector en la misma línea que sus cinco antecesores mis felicitaciones al autor esperando nuevamente el siguiente"," 5 "
"como todos los libros de pedro urvi  estos libros los empiezas y te los tienes que leer de tiron estan genial es literatura juvenil pero al ser tan fresca nos engancha también a los padres"," 5 "
"me encanta esta saga hay algunas faltas de ortografía pero se puede leer bien la recomiendo 100% si te gusta la fantasía esta es tu saga"," 5 "
"como siempre nos sorprende hasta el final no hay respiro aunque quiera no puedo dejar de leer una de las mejores saga que he leido y deseando que salga el proximo"," 5 "
"igual que toda la saga trepidante desde principio a fin rápido de leer y adictivo ya me estoy pasando el 7 al kindle para continuar"," 5 "
"me encanta la saga pero la me e leido  los libros que te recomiendan para el proximo libro mchas gracias por hacer esta saga / ;|"," 5 "
"me ha encantado y se me ha hecho corto al igual que los anteriores estoy deseando que lleguen muchos más muchas felicidades "," 5 "
"apasionante te atrapa de principio a fin acaba de salir el 6 y contentos porque sabemos que el 7 está de camino"," 5 "
"muy facil de leer y de meterse en la historia los personajes son cercanos y se les coge cariño con facilidad muy buena toda la saga de momento"," 5 "
"los q se han leido el enigma de los ilenios sabrán q lasgol tiene un papel importante pero no lo refleja aqui"," 3 "
"si tienes una pocion de la verdad porque no la utilizas para saber quien miente ante un intento de asesinato es muy fácil le das la pocion y ls preguntas   has intentado matar a lasgol"," 1 "
"es la mejor saga que me he leido en los 10 años de vida que tengome encantan los recomiendo muchopedro urvi es uno de mis escritores favoritos tengo el kindle unlimited casi solo para leer esta coleccióncompraroslo sin pensarloobservacionesme hace gracia que en el primer libro viggo dice a lasgol que para el lasgol siempre se llamará traidor lo cual tiene gracia porque es su mejor amigo xd y me rio mucho lo que viggo sufre al  capitán fantastico pobre viggo en  el fondo es buena gentetengo una duda todos sabemos que en algún momento de la saga ingrid y viggo van a crear cierto lazo afectivo por decirlo de alguna manera perooooo  cuando será;solo por saberespero que os gustesaludos"," 5 "
"el sendero del guardabosques esta serie de libros merece ser llevada al cine simplemente es maravillosa la recomiendo cuando la comienzas a leer no queres parar ya estoy esperando el próxomo tomo el 7 en estos tiempos de pandemía que te acompañe un buen libro es algo que no tiene precio y más si lo lees con tus hijos que día a día les encanta escuchar la lectura y les inculcas a leer e imaginar aventuras sin salir de casa"," 5 "
"creo no soy buena para calificar con mis comentarios pero sencillamente hasta ahora las series de pedro urvi me han enganchado cada libro de sus series lo comienzo con la intención de tomar tiempo leerlo pero termino devorándolo son unas series de ficción que entrampan esta el sendero del guardabosques es sencillamente excelente ya que no solo maneja la aventura con todos los riesgos y peligros que esta conlleva sino que también maneja a buen grado los conflictos afectivos que confronta el ser humano los personajes principales de esta serie aparte de lasgol cada uno es más encantador que el otro dentro de su propia personalidad viggo sencillamente fuera de serie como comentario muy personal es mi favorito cada que he terminado un libro de esta nueva serie he quedado con esa real y ya experimentada melancolía de cuando uno de despide de amigos incondicionales quedo esperando impaciente por el siguiente"," 5 "
"yodo el esfuerzo en esos 4 en el campamento de guardabosques dan su fruto acá están los mejores siguen las aventuras y los misterios"," 5 "
"esta saga engancha desde el principiolas aventuras del personaje y sus amigos son genialespero creo que ya el autor debería darle un desenlace a la sagano queda más remedio que esperar las próximos aventuras de los guardabosques"," 4 "
"no defrauda en cada libro al contrario atrapa y genera expectativa para el libro siguiente éxitos pedro saludos desde crc"," 5 "
"facinante novela  espero con afan el proximo capitulo de este buen escritor"," 5 "
"muy interesante hasta el final en espera de la próxima"," 5 "
"una saga entretenida e interesante"," 5 "
"si eres capaz de dejarte llevar por la historia de evelyn prepárate para amarla y para odiarla prepárate para que te rompa y te reconstruya ella mueve los hilos de su vida y mueve los hilos del lector al leer su historia en mi caso una vez que he acabado el libro y estoy aquí sentada pensando en ella la he amado y he dejado que me llevase a su terreno me he rendido a los pies de evelyn hugo he leído su libro como ella hubiese querido que fuese leído grande evelyn hugo grandefelicidades taylor gracias por este libro "," 5 "
"después de mucho tiempo con ganas de leerla al final me he decidido a adentrarme en la novela de la que todo el mundo habla quizá por eso he tardado tanto tiempo en querer conocer a evelyn hugo su historia y el por qué de sus siete maridos últimamente me llevo muchos chascos con libros que tienen reseñas magníficas y que incluso son los mejores libros del año para mucha gente y luego a mí personalmente no me gustan por eso en este caso iba sin ningún tipo de expectativas y me atrevería a decir que casi sin ganaseso era antes de empezar a leer ahora no tengo palabras para describir cómo me sentí cuando acabé de leer este libro a pesar de saber que es una novela de ficción una historia totalmente inventada y que sus personajes no existen me dieron ganas de meterme en google y buscar más sobre la vida de nuestra protagonistay es que evelyn hugo no os dejará indiferente a nadiesi bien es cierto que las primeras páginas igual pueden hasta desanimar ya que son un poco pesadas y no acaban de enganchar la historia tiene algo que te atrapa y llega un punto que no puedes dejar de leerla de pasar páginas de querer saber qué pasará a continuaciónen estas páginas vamos a conocer la vida de evelyn hugo un ícono de hollywood que a su edad madura y después de toda una vida en el candelero decide recluirse y contar al fin la verdad sobre su vida llena de glamour y de escándalospero en este caso la autora lo hace de una manera muy especial y es que evelyn hugo ofrecerá la oportunidad a una periodista de escribir sus memorias y entonces vemos que la novela está escrita a modo de entrevistas y conversaciones entre ambasno os puedo contar mucho más porque es mejor entrar a esta novela así a ciegas o sabiendo lo mínimo posible porque hay que disfrutarla página a páginasi os soy totalmente sincera no esperaba tanto cuando empecé me han fascinado los personajes de harry celia y sobretodo evelyn hugo una mujer con mucha fuerza y capaz de hacer lo indecible con conseguir lo que se proponeos la recomiendo si decir que me gustó es poco sólo espero que a vosotros también os gustemi nota para esta novela es de 5"," 5 "
"lleno de detalles tanto en los entornos como en el desarrollo de los personajes sentía que casi podía oler a evelyn y verlame ha encantado"," 5 "
"compré el libro para mi hija de 19 años se lo devoró en unos cuantos días luego vino llorando a abrazarme pues le había conmovido mucho creo que cualquier libro que provoque sentimientos tan efusivos es recomendable"," 5 "
"buena compra"," 5 "
"un libro muy fácil de leer que te atrapa desde el principio me ha gustado mucho y lo recomiendo totalmente"," 5 "
"amor profundo por este libro me ha encantado pero a la vez me ha dejado un vacío existencial te nuestra lo que es capaz una persona por lograr sus sueños y por el amor pero también te muestra como puedes perderlo todo"," 5 "
"de los mejores libros que he leído"," 5 "
"me encanto el libro es muy emotivo y bonito tambien toca temas bastante delicados y te enseña la parte mala de las cosas lo recomiendo <3"," 5 "
" los siete maridos de evelyn hugo taylor jenkins reid he visto tantas veces este libro reseñado que por fin me he decidido a leerlo aunque el idioma original sea inglés lo he comprado en español porque lo quería en formato kindle y en inglés cuesta 1391€ cuando en español cuesta 522€ no entiendo tanta diferencia de precio pero leer en varios idiomas me permite ahorrar dinero  evelyn hugo fue la mayor estrella de cine a partir de los años cincuenta en los estados unidos decide contar su vida a la joven y poco conocida periodista monique para que esta escriba su biografía se reunen cada día y evelyn relata su vida sus amores sus sietes matrimonios y sus relaciones prohibidas la actriz no duda en confesar que varias veces usó el sexo como una herramienta para conseguir sus propósitos era una mujer ambiciosa e hizo todo lo necesario para llegar a la cumbre lo que no entiende monique es por qué la elige ella evelyn hugo para escribir sus memorias me ha gustado mucho este libro el estilo es ligero y fácil la historia encierra muchas historias trata también de temas más serios los malostratos que sufre evelyn con uno de sus maridos la homosexualidad vista como una desviación en aquellos años etc el final es bastante sorprendente bastante porque me esperaba una parte pero hubo algo más en que no había pensando es el primer libro que leo de esta autora y seguro que leeré otros primera publicación 2020 384 páginas mi opinión "," 4 "
"me lo leí en dos días es un buen libro si has dejado apartada la lectura de tu vida fácil de leer ya que la trama engancha des del minuto 0el final te sorprenderá"," 4 "
"muy buen precio y envío rápido"," 5 "
"retrata unos años en los que la homosexualidad estaba no sólo malvista sino perseguida por tanto las protagonistas tenían que estar siempre disimulando su amor esto es lo más interesante bueno quizá destacaría la  cobardía de dos mujeres que teniendo fama y dinero no hubieran sido más activas en la reivindicación de su amor"," 3 "
"todavía lo estoy leyendo voy por el quinto marido aunque no es lo que me esperaba no está mal se lee muy fácil y rápido  es una lectura ligera y amena que te ayuda a desconectar después de un día de trabajo no es nada denso pero tampoco es un libro muy profundo ni descriptivo todo lo comentan un poco superficialmenteme refiero a más detalles de la protagonista en los rodajes de sus peliculas etc para darle más vidillano sé parece que tomaron pinceladas de la vida de grandes actrices como elizabeth taylor o rita hayworth e hicieron una mezcla para crear a la protagonistasi eres fan de las grandes actrices de hollywood este libro no te va a sorprender porque hay muchas anecdotas que ya conocerás porque realmente se inspira mucho en estas actrices por lo demás lo recomiendo para desconectar o un viaje o leer tomando el sol cuando no quieres un libro muy denso que dé mucho que pensar"," 3 "
"me parece una historia tan bonita y los personajes me parecieron tan reales que hasta busqué a evelyn hugo en internet a ver si existía de verdad le pasé el libro mi madre ya que siento que en un futuro será como un orgullo y prejuicio de nuestra época será un clásico de nuestra época y una lectura obligatoriael libro vino bien embalado y en buen estado"," 5 "
"35a la novela le tenía muchas ganas quizás mis expectativas eran demasiadas la novela aunque sí me ha gustado ya que trata temas importantes y que me gusta que se les de visibilidad no me ha acabado de encantar del todo como estoy viendo que está gustando se me ha hecho incluso un poco lineal hasta básicamente el final que es cuando sí se pone del todo interesante evelyn nos va contando cada uno de sus matrimonios y bueno pues vale pero para mí sin más me ha faltado incluso saber más de monique ya que las pequeñas pinceladas que se dan no me han llegado volveré a leer a la autora ya que tengo alguna novela más de ella pero con esta no ha conseguido conquistarme del todo todo esto dentro de mi humilde opinión y de mis sensaciones en el momento en el que fue leída"," 4 "
"engancha muy fácil de leer"," 5 "
"la primera mitad de la novela resulta lenta y algo pesada la segunda mitad tiene ritmo y engancha lo interesante y que resaltaría de la historia es que la protagonista reconoce que todo el dinero fama y poder conseguido los cambiaría por tener alrededor a sus seres queridos y que cuenta todo lo que ha tenido que hacer/sacrificar/aceptar en su vida para llegar a ser quien era…es lo que hace esta novela diferente de otras románticas que no cuenta la historia entre dos protagonistas sino que narra la dificultad de las relaciones la influencia de la sociedad los intereses de las personas…"," 4 "
"por favor que maravilla de libro decir que me ha encantado es quedarse muy corta preciosa y dura historia la vida de evelyn totalmente fascinante te hace tener sentimientos encontrados hacia ella y eso engancha tanto que no puedes dejar de leer de principio a fin es de esas historias que se quedan grabadas para siempre en la memoria y en el corazón"," 5 "
"es la primera toma de contacto que tengo con esta autora y aunque esperaba algo totalmente diferente me ha gustado evelyn hugo es claramente una mezcla de las actrices más iconicas de la época dorada de hollywood y el libro tiene más chicha de lo que a simple vista puede parecer además la lectura es bastante ligera"," 4 "
"es muy bueno lo leí en 3 días engancha"," 5 "
"la entrega del artículo no tardó nada como siempre impecable y plazos fiablesen cuanto al libro lo recomiendo 100% me ha encantado la trama y la ambientación refleja la vida de una diva de los años 60 que hizo todo lo posible por ser alguien10 de 10"," 5 "
"iba a ciegas sin leer la sinopsis y fue lo mejor medeclaro fan de este libro muy recomendable adictivo e inesperado"," 5 "
"sin entrar a valorar la historia ya que en este punto ya no es necesario creo que es un libro muy regalable y likeable una apuesta segura para cuando no sabes qué leeres una lectura muy ágil y sencilla tanto para grandes lectores como para personas que no acostumbren a leer el libro se lee prácticamente solo sin que te des cuentael personaje de evelyn y la historia son muy atrapantes pero hecho en falta más páginas profundizando en otros personajes o anécdotassi dudas de si comprarlo para ti o para otra persona la respuesta es sí sin dudarlo gustará menos o más pero sin duda gustará"," 4 "
"me mantuvo enganchada todo el rato es un libro maravilloso fácil de leer una historia apasionante y bien escrita recomendado 100%"," 5 "
"recomendadísimo este libro me ha cautivado de principio a fin es muy entretenido pero muy duro a su vez  gracias a la autora por escribir esta historia tan preciosa"," 5 "
"el libro llego nuevo y en perfecto estado"," 5 "
"es un libro que me ha encantadono suelo leer esta clase de temas pero he de decir que me ha tenido enganchada de principio a fin"," 4 "
"este libro me ha enganchado desde el principio pensé en muchas ocasiones cuan engañados estamos por la tv y como ideolizamos a gente que ni conocemos pensamos que por ser ricos no sufren y me ha trasmitido el verdadero sufrimiento de ser una estrella me ha encantado"," 5 "
"novela que te mantiene enganchada a su lectura fácil y rápida de leer fascinante la vida de evelyn hugo leedla"," 4 "
"de mis libros favoritos"," 5 "
"me decidí porque todo el mundo hablaba maravillas sorpresa nopersonajes planos y ñoños sacan conflictos absurdos para seguir enredando la relación principal y lo único que consiguen esque pase lo mismo una y otra vez me ha costado mucho terminarlo"," 3 "
"no puedo describir con palabras lo mucho que me ha gustado este libro no alcanzarían estaba en un bloqueo de lectura empezaba y dejaba libros algunos  tras leer apenas 5 páginas pero una vez empecé a leer este libro no pude parar lo he terminado en un día te atrapa te conmueve te hace enfadar llorar pero sobre todo te hace sentir muchísimo"," 5 "
"un libro que te hace sentir muchas cosas y que desde luego se va a quedar en tu cabeza varios días después de terminarlo"," 5 "
"no conocía a la autora pero su forma de escribir me ha encantadola historia me ha llegado muy adentro dolorosa triste dura preciosa realamor odio amistad familia realidad personajes increíbles casi no tengo palabras para describirla solo puedo recomendarla a todo el mundo"," 5 "
"buena sensacion y todo bien"," 4 "
"un libro increible se hace megafluido  la temàtica de la complejidad de ser famoso y la sexualidad que té condiciona para ser acceptada por una sociedad y tu publicolo super recomiendo"," 5 "
"esta autora no defrauda tras leer el de daisy jones decidí hacerme con este y tenía buenas expectativas pero estas fueron incluso superadas para nada esperaba ciertos giros y la narración como siempre es muy amena pero intensa a momentos el final me hizo sentir miles de emociones encontradas y a flor de piel recomendadísimo"," 5 "
"empecé a leer este libro por la cantidad de comentarios positivos que tenía pero un poco reticente porque el título me parecía de una historia poco atractiva pero he de decir que me ha encantado es una historia imponente original y que te da mucho en qué pensar sin duda lo recomiendo"," 5 "
"es el mejor libro que he leído fácil de entender y con muchos trasfondos +21 la entrega rápida y es tal cual la foto"," 5 "
"historio entretenida  pero algo pesada"," 4 "
"entretenido de leer y con un argumento que me encanta lo recomiendo"," 4 "
"la resaca emocional de semana santa que necesitabacomo se supera esto como sigo con mi vidasend help lol"," 5 "
"lo compre porque leí opiniones que lo ponían por las nubes para nadauna novelucha sin másno atrapa la historia ni los personajeses todo muy simple"," 2 "
"me han encantado la forma de escribir y expresar esta historia es preciosa y realista mostrando los lados buenos y malos de todos los personajes sin duda uno de los libros que releere y que se queda con un cachito de tu corazón"," 5 "
"fue un regalo y la persona quedó encantada con el buen tamaño calidad y libro fácil de leer"," 5 "
"normalmente no suelo leer libros por que no me enganchan este libro me lo leí en un día me encanta la historia y hay un plot twist lo recomendaría para gente que quiere empezar a leer"," 4 "
"ha sido un regalo pero yo ya había leído esta obra en otro formato y me gusto muchísimo lo recomendaría 100% para alguien que le gusta lectura variada además que enfoca temas bastante importantes y serios como relaciones lgtbq+ y también abuso sexual o prostitución"," 5 "
"tengo la séptima edición y la cantidad de faltas de tildes que hay en tan sólo un par de hojas así como algunas traducciones demasiado literales sin que se ajusten bien al español hace que salgas completamente de la historia si eres consciente y te importa la ortografíano son un par de errores sin importancia como digo son bastantes muy seguidos muy mal por parte de una editorial permitir algo así"," 3 "
"sin duda este ha sido mi descubrimiento del año un libro único que no deja indiferente a nadie historia bien narrada con giros inesperados sin duda tiene de todo dramatismo romance y momentos difíciles pero siempre en su justa medida me cuesta empatizar mucho con los libros y puedo decir que con este lo he echo ya que me ha sido imposible contener las lágrimas en varias ocasiones un libro para recordar y recomendar"," 5 "
"me ha gustado el argumento y la forma en la que se trata el amor libre entre personasque nó entre sexos"," 4 "
"preciosa historia que me ha enganchado un montón se lee muy rápido en dos días lo he terminado es el primer libro que leo de la autora y no será el último"," 5 "
"no me atraía mucho el título ni la sinopsis pero en cuanto pasé las primeras páginas y entramos en la historia de evelyn me enganchó una trama muy bien tejida una historia de las que te enganchan unos personajes sólidos consistentes muy humanos y en especial una magnífica evelyn y un desenlace original y sorprendente que huye de clichés romanticones y de finales de comer perdices una gran novela"," 5 "
"cuando me decidí por este título no pensé en lo que iba a encontrar en estas páginas  es maravilloso  tanto que parece  que vives  ese instante con la prota  del libro le doy 5 estrellas xq no me deja más"," 5 "
"me ha gustado es ameno de leer y bastante entretenidola historia engancha es verdad que al principio me ha costado meterme en la historia pero después muy bien"," 4 "
"mi descubrimiento de 2021 fue esta autora y su obra un libro muy bien escrito y contado de forma tan extraordinaria que pareces estar a solas con la protagonista original brillante y conmovedora a partes iguales súper recomendado"," 5 "
"mucha gente hablando bien del libro yo lo he visto predecible y aunque trata temas que últimamente están de moda creo que es una novela normal"," 3 "
"damas y caballeros con todos ustedes evelyn hugoevelyn a sus 79 años se ha propuesto contar su historia y para ello solicita los servicios de monique grantqué hay tras esa imagen de diva del cine qué hay tras esos siete matrimonios quién se llevó el corazón de la estrella quién es evelyn hugo y lo más importante cómo llegó a lo más alto durante más de tres décadasen este libro evelyn te lo cuenta todopunto negativo la traducción podría estar mucho mejor"," 4 "
"es una historia muy buena y muy bien contada  me ha gustado muchísimo a veces pensamos qué el dinero te hace ser mas feliz pero realmente la felicidad va mas allá lo recomiendo porque  creo que este libro habla de que  lo tienes todo y en un momento te puedes quedar sin nada"," 5 "
"me ha gustado mucho me ha entretenido y como me apasiona el cine y  mundo del hollywood clásico pues perfecto"," 4 "
"lo que espero de una novela donde se relata una biografia en este caso de una estrella de hollywood de los años 50-60 es descubrir todas las cirscunstanciales sociales de esa época  el ambiente que rodea a los hechos narrados el contexto que te haga sentir la historia más profundamentela novela es una historia de amor a lo largo de los años puntome hubiera gustado impregnarme de ese hollywood intenso y único…pero no ha sido así en absoluto… nombrar un bar de moda o un vestido de vez en cuando no consigue ubicar e involucrar al lector en el ambiente de la historiahay algunos hechos que pueden sorprender pero no bastan… hay muchos sucesos que no interesan diálogos forzados y rebuscados situaciones que no te afectan…habia leido algunas criticas muy buenas pero para mí ha sido una lectura decepcionante"," 2 "
"no engancha al lector y es muy previsible todo lo que sucede en cada capítulopersonajes poco atractivos y con muchos estereotipos"," 2 "
"muy entretenido y fácil de leer"," 5 "
"me he divertido leyéndolo y me he entretenido"," 4 "
"amores sentidos o no mentiras la fabulosa  hollywood reflejada tal cual es en un libro que acaba enganchandote hasta el final"," 5 "
"ojalá poder volver a leer este libro por primera vez una lectura muy recomendada me cuesta engancharme a leer muy seguido pero con este libro no podía parar de leerlo"," 5 "
"buen libro y entretenida lectura"," 4 "
"llego en perfecto estado y además es uno de los mejores libros que he leído"," 5 "
"el libro es ligero entretenido y se lee de un tirón pero esperaba algo más de la autora de todos quieren a daisy jones ya que este último me encantó y hasta lloré con evelyn hugo no me ha pasado nada por el estilo"," 3 "
"lo recomiendo sin ninguna duda cuando llevo mucha novela negra seguida intento cambiar el registro y desde luego que fue un acierto interesante emotiva y en mi caso frases que han sido toda una revelación no conocía a la autora pero ahora quiero saber mas"," 5 "
"esta escritora lo ha vuelto hacer me he leído dos de sus libros este y todos quieren a daisy jones y  me encanta como escribe como narra la historia con todo detalle lo que transmite al leer sus libros no tengo palabras…"," 5 "
"me a sorprendido gratamente esta novela está muy bien escrita todo tiene su sentido y te mantiene enganchado de principio a final he reído y he llorado con evelyn hugo magnifica taylor por escribir asílo recibí en 3días todo perfecto"," 5 "
"excepcional una gran historia muy bien escrita con mucho mensaje del que da en el que pensar y reflexionar el final del libro da un gran giro que aún lo hace mejorar si se puedefelicidades a la autora seguiré leyéndote sin duda"," 5 "
"sobrevivir a la vida y amar"," 5 "
"te da la sensación de que va ser frívolo pero a medida que vas adentrandote das cuenta de lo duro sincerodel sufrimientopero al finala pesar de todome quedo con el mensaje de amor pasión es lo que verdaderamente importa"," 5 "
"gracias a las autoras por esta obra me he emocionado y adorado a los personajes se sale como el amor es en mayúsculas distinto variado y único"," 5 "
"lectura amena y un personaje femenino potente y profundo muy bien construído"," 4 "
"me parece que las buenas críticas son injustificadas; es una novela entretenida pero poco profunda; los personajes secundarios son planos el lenguaje y el estilo narrativo es muy sencillo y la historia de amor principal no conmueve; en general le falta personalidad; quizás el final sea lo mejor del libro pero tenía otra novela de la autora en mi lista de deseos y no lo voy a leer;  una novela de verano o para gente que no suele leer sin más"," 3 "
"esta novela me ha destruido a tantos niveles que no sé  ni por donde empezar a hablar solo diré  que la narración  es rápida  y ligera pero la historia que te cuenta es dura es un relato de rencor  ambición mentiras y verdades dolorosas pero sobre todo es una historia de amor amor por la familia la pareja y por una mismade verdad que merece la pena y además engancha muchísimo"," 5 "
"me ha encantado increíble la pluma de la autora la facilidad para meterte en la historia y crear un personaje capaz de hacerte sentir tantas cosas super recomendable y francamente fascinante"," 5 "
"el libro esta entretenida a ratos y ya es como leer la biografia de cualquiera de las actrices famosas en los 50 qué tuvieron que hacer para sobrevivir en hollywood qué artimañas usaron para mantenerse en la fama y todo lo que tuvieron que sacrificar… solo que en este libro se le añade un poco de representación lgbtq+no me entusiasmó la forma de escribir de la autora a veces demasiado sencilla y otras que se pasa de detallada hay bastante relleno o intentos -fallidos- para que empaticemos con la coprotagonista la periodista tampoco encontré a los personajes bien desarrollados salvo la protagonista que después de 350 páginas ya me jodería no conocerla bien"," 2 "
"un libro preciososin duda de mis mejores lecturaste hace darte cuenta de lo que realmente importa y no para de sorprenderte en cada capítulo"," 4 "
"también nos gusta"," 5 "
"el pedido llegó antes de la fecha previstatodo correctoel libro me encanta"," 5 "
